2016-10-18	 57679.53646	 0.00006	  -0.00006	 0.88346	 0.35876	 -0.28667
2016-10-18	 57679.53658	 0.00006	  -0.00006	 0.74321	 0.32181	 -0.24940
2016-10-18	 57679.53669	 0.00006	  -0.00006	 1.06173	 0.37575	 -0.30376
2016-10-18	 57679.53681	 0.00006	  -0.00006	 0.96894	 0.36378	 -0.29068
2016-10-18	 57679.53692	 0.00006	  -0.00006	 1.28745	 0.41166	 -0.33914
2016-10-18	 57679.53704	 0.00006	  -0.00006	 0.10617	 0.15947	 -0.07772
2016-10-18	 57679.53716	 0.00006	  -0.00006	 0.63706	 0.30154	 -0.22870
2016-10-18	 57679.53727	 0.00006	  -0.00006	 0.78225	 0.34299	 -0.27033
2016-10-18	 57679.53739	 0.00006	  -0.00006	 0.86009	 0.34511	 -0.27200
2016-10-18	 57679.53750	 0.00006	  -0.00006	 0.91755	 0.37575	 -0.30376
2016-10-18	 57679.53762	 0.00006	  -0.00006	 0.59902	 0.32180	 -0.24940
2016-10-18	 57679.53773	 0.00006	  -0.00006	 0.42469	 0.25534	 -0.18166
2016-10-18	 57679.53785	 0.00006	  -0.00006	 0.77662	 0.34052	 -0.26839
2016-10-18	 57679.53797	 0.00006	  -0.00006	 1.09484	 0.39164	 -0.31972
2016-10-18	 57679.53820	 0.00006	  -0.00006	 0.84947	 0.34085	 -0.26864
2016-10-18	 57679.53831	 0.00006	  -0.00006	 1.02373	 0.39199	 -0.32001
2016-10-18	 57679.53843	 0.00006	  -0.00006	 1.05780	 0.40739	 -0.33561
2016-10-18	 57679.53854	 0.00006	  -0.00006	 1.20198	 0.40739	 -0.33561
2016-10-18	 57679.53866	 0.00006	  -0.00006	 1.16789	 0.39199	 -0.32000
2016-10-18	 57679.53878	 0.00006	  -0.00006	 1.27407	 0.40738	 -0.33561
2016-10-18	 57679.53889	 0.00006	  -0.00006	 1.04013	 0.39827	 -0.32514
2016-10-18	 57679.53901	 0.00006	  -0.00006	 1.18930	 0.39917	 -0.32587
2016-10-18	 57679.53912	 0.00006	  -0.00006	 0.98964	 0.37575	 -0.30376
2016-10-18	 57679.53947	 0.00006	  -0.00006	 1.59259	 0.41121	 -0.41121
2016-10-18	 57679.53959	 0.00006	  -0.00006	 0.42469	 0.25535	 -0.18166
2016-10-18	 57679.53970	 0.00006	  -0.00006	 0.59902	 0.32181	 -0.24940
2016-10-18	 57679.53982	 0.00006	  -0.00006	 0.45875	 0.27943	 -0.20639
2016-10-18	 57679.53993	 0.00006	  -0.00006	 1.12985	 0.40737	 -0.33560
2016-10-18	 57679.54005	 0.00006	  -0.00006	 1.06179	 0.37577	 -0.30378
2016-10-18	 57679.54017	 0.00006	  -0.00006	 1.38025	 0.42225	 -0.35048
2016-10-18	 57679.54028	 0.00006	  -0.00006	 0.70520	 0.34081	 -0.26862
2016-10-18	 57679.54051	 0.00006	  -0.00006	 0.98557	 0.40733	 -0.33556
2016-10-18	 57679.54063	 0.00006	  -0.00006	 0.63708	 0.30155	 -0.22871
2016-10-18	 57679.54074	 0.00006	  -0.00006	 1.16789	 0.39199	 -0.32000
2016-10-18	 57679.54086	 0.00006	  -0.00006	 1.48259	 0.44270	 -0.44270
2016-10-18	 57679.54109	 0.00006	  -0.00006	 0.84937	 0.34081	 -0.26861
2016-10-18	 57679.54121	 0.00006	  -0.00006	 1.06168	 0.37573	 -0.30375
2016-10-18	 57679.54144	 0.00006	  -0.00006	 0.88344	 0.35875	 -0.28666
2016-10-18	 57679.54155	 0.00006	  -0.00006	 1.09577	 0.39198	 -0.31999
2016-10-18	 57679.54167	 0.00006	  -0.00006	 0.84938	 0.34081	 -0.26862
2016-10-18	 57679.54179	 0.00006	  -0.00006	 1.06173	 0.37575	 -0.30376
2016-10-18	 57679.54190	 0.00006	  -0.00006	 0.97694	 0.36679	 -0.29308
