50165.2 	14.2	1.42
50165.5 	13.0	1.3
50167.2 	14.3	1.43
50167.2 	14.2	1.42
50169.1 	14.3	1.43
50177 	14.2	1.42
50178.9 	14.9	1.49
50179 	14.3	1.43
50180 	14.3	1.43
50180.1 	14.3	1.43
50181 	14.2	1.42
50182.1 	14.9	1.49
50182.3 	13.4	1.34
50183.1 	14.2	1.42
50183.1 	15.0	1.5
50183.3 	13.4	1.34
50183.9 	14.5	1.45
50184.1 	14.8	1.48
50184.4 	13.4	1.34
50187 	14.4	1.44
50187.8 	14.5	1.45
50188.1 	14.6	1.46
50188.9 	14.5	1.45
50189.2 	14.5	1.45
50189.9 	14.5	1.45
50189.9 	14.3	1.43
50190.9 	14.3	1.43
50191 	14.5	1.45
50192 	14.5	1.45
50192.1 	14.0	1.4
50193 	14.5	1.45
50193.9 	14.5	1.45
50194 	14.5	1.45
50194 	14.6	1.46
50194.9 	14.6	1.46
50194.9 	14.5	1.45
50195 	14.6	1.46
50195.1 	14.6	1.46
50195.2 	14.1	1.41
50196 	14.5	1.45
50197 	14.4	1.44
50198.9 	15.0	1.5
50200.9 	14.2	1.42
50208.1 	15.1	1.51
50209.1 	15.0	1.5
50211.1 	14.8	1.48
50212.2 	14.5	1.45
50214.2 	14.6	1.46
50216.2 	14.5	1.45
50219.2 	14.1	1.41
50220.2 	14.2	1.42
50222 	14.3	1.43
50224.2 	14.5	1.45
50225 	14.3	1.43
50225.2 	14.5	1.45
50226 	14.3	1.43
50227 	14.3	1.43
50228 	14.3	1.43
50239.2 	14.5	1.45
50240.2 	14.8	1.48
50240.3 	12.5	1.25
50242.3 	13.4	1.34
50244.2 	14.6	1.46
50244.3 	13.0	1.3
50364.6 	13.0	1.3
50365.6 	13.0	1.3
50366.6 	13.4	1.34
50367.6 	13.4	1.34
50369.5 	12.8	1.28
50369.6 	13.4	1.34
50371.6 	13.4	1.34
50378.6 	13.4	1.34
50380.6 	13.0	1.3
50394.6 	13.4	1.34
50395.1 	14.5	1.45
50395.2 	13.6	1.36
50395.5 	13.4	1.34
50396 	14.4	1.44
50397.1 	14.7	1.47
50401.1 	14.7	1.47
50401.4 	15.0	1.5
50406.7 	13.0	1.3
50408.1 	14.9	1.49
50408.2 	14.9	1.49
50419.1 	14.6	1.46
50422 	14.8	1.48
50423.6 	13.4	1.34
50425.6 	13.4	1.34
50426.5 	13.4	1.34
50427.6 	13.4	1.34
50428.6 	13.2	1.32
50431.1 	14.7	1.47
50432.4 	14.9	1.49
50438.2 	13.4	1.34
50439 	14.6	1.46
50440.1 	14.6	1.46
50446 	14.2	1.42
50449.1 	14.6	1.46
50451.1 	14.2	1.42
50453.4 	15.22	1.522
50454.5 	13.4	1.34
50455.6 	13.4	1.34
50456.5 	15.1	1.51
50457.6 	13.4	1.34
50459.5 	13.4	1.34
50460 	14.9	1.49
50460.6 	14.0	1.4
50461.9 	14.6	1.46
50462 	15.0	1.5
50463 	14.9	1.49
50463 	14.9	1.49
50463.6 	14.0	1.4
50466 	14.2	1.42
50466.6 	13.4	1.34
50469.3 	13.4	1.34
50473.9 	14.2	1.42
50474.9 	14.6	1.46
50476.1 	14.77	1.477
50476.9 	14.6	1.46
50480.4 	13.4	1.34
50481.1 	14.9	1.49
50481.9 	15.4	1.54
50482.3 	13.4	1.34
50483.3 	13.4	1.34
50483.6 	13.4	1.34
50484.3 	13.4	1.34
50486.9 	14.9	1.49
50487.5 	13.4	1.34
50488 	14.8	1.48
50488 	14.7	1.47
50488.3 	13.4	1.34
50488.9 	14.7	1.47
50489.3 	13.4	1.34
50490.1 	14.6	1.46
50490.5 	13.4	1.34
50491.4 	13.4	1.34
50492.2 	14.7	1.47
50492.8 	14.9	1.49
50493.3 	13.4	1.34
50493.5 	13.6	1.36
50494.5 	13.4	1.34
50495.6 	13.4	1.34
50496.6 	13.4	1.34
50497.9 	14.2	1.42
50503.2 	13.4	1.34
50506 	15.4	1.54
