JD	Magnitude	Uncertainty	HQuncertainty	Band	Observer Code	Comment Code(s)	Comp Star 1	Comp Star 2	Charts	Comments	Transfomed	Airmass	Validation Flag	Cmag	Kmag	HJD	Star Name	Observer Affiliation	Measurement Method	Grouping Method	ADS Reference	Digitizer	Credit
2449411.633	15.4			Vis.	YRK								Z				OJ 287 CNC		STD				
2449412.5	14.5			Vis.	RRB								Z				OJ 287 CNC		STD				
2449413.666	14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449414.3490	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449414.353	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449414.4070	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449414.596	14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449414.638	14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449414.868	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449415.3330	14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449415.347	14.5			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449415.372	14.6			Vis.	VCP	C							Z				OJ 287 CNC		STD				
2449415.39	14.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449415.391	14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449415.4270	14.5			Vis.	PYG								Z				OJ 287 CNC		STD				
2449415.4470	14.5			Vis.	PYG								Z				OJ 287 CNC		STD				
2449415.490	14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449415.753	14.8			Vis.	YRK								Z				OJ 287 CNC		STD				
2449415.825	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449416.32	14.8			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449416.363	<13.2			Vis.	OER								Z				OJ 287 CNC		STD				
2449416.390	14.7			Vis.	VMT								Z				OJ 287 CNC		STD				
2449416.462	14.8			Vis.	VMT								Z				OJ 287 CNC		STD				
2449416.672	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449416.816	<12.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449417.41	15.2			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449417.6	14.9			Vis.	MOW	C							Z				OJ 287 CNC		STD				
2449417.613	<14.3			Vis.	VMT								Z				OJ 287 CNC		STD				
2449417.650	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449418.638	15.2			Vis.	YRK								Z				OJ 287 CNC		STD				
2449419.32	15.1			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449419.5368	<14.1			Vis.	TDB								Z				OJ 287 CNC		STD				
2449419.796	<12.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449420.019	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449420.3	15.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449420.32	15.0			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449420.824	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449421.31	14.9			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449421.37	<13.6			Vis.	FSJ								Z				OJ 287 CNC	AFOEV	STD				
2449421.5060	15.5			Vis.	PYG								Z				OJ 287 CNC		STD				
2449421.635	15.4			Vis.	YRK								Z				OJ 287 CNC		STD				
2449421.8	<14.3			Vis.	HK								Z				OJ 287 CNC		STD				
2449422.3090	<14.3			Vis.	JLT								Z				OJ 287 CNC	AS	STD				
2449422.332	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449422.3450	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449422.672	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449423.3	15.8			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449423.3880	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449423.6	<14.0			Vis.	SWT	C							Z				OJ 287 CNC		STD				
2449423.762	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449424.3	15.5			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449424.5	<14.3			Vis.	RRB								Z				OJ 287 CNC		STD				
2449424.734	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449425.641	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449425.734	<13.3			Vis.	AB								Z				OJ 287 CNC		STD				
2449426.3	15.3			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449426.697	15.6			Vis.	YRK								Z				OJ 287 CNC		STD				
2449426.747	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449427.3850	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449427.811	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449428.5826	<14.3			Vis.	TDB								Z				OJ 287 CNC		STD				
2449428.669	15.6			Vis.	YRK								Z				OJ 287 CNC		STD				
2449429.36	<15.3			Vis.	VNZ								Z				OJ 287 CNC	MCSE	STD				
2449429.43	<14.8			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449429.635	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449430.854	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449431.4580	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449431.798	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449432.7	<14.2			Vis.	AAP								Z				OJ 287 CNC		STD				
2449433.647	<14.6			Vis.	YRK								Z				OJ 287 CNC		STD				
2449438.6	<14.3			Vis.	RRB								Z				OJ 287 CNC		STD				
2449440.654	<14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449441.3229	<14.6			Vis.	JLT								Z				OJ 287 CNC	AS	STD				
2449441.35	<13.4			Vis.	FSJ								Z				OJ 287 CNC	AFOEV	STD				
2449441.3520	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449441.622	<12.8			Vis.	NVK								Z				OJ 287 CNC		STD				
2449442.6	<14.0			Vis.	SWT	C							Z				OJ 287 CNC		STD				
2449442.7	<14.1			Vis.	KRS								Z				OJ 287 CNC		STD				
2449443.3	15.1			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449443.32	15.1			Vis.	VNZ								Z				OJ 287 CNC	MCSE	STD				
2449443.651	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449444.39	<14.9			Vis.	OJR								Z				OJ 287 CNC		STD				
2449444.674	15.2			Vis.	YRK								Z				OJ 287 CNC		STD				
2449444.799	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449445.36	15.2			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449445.3620	15.1			Vis.	PYG								Z				OJ 287 CNC		STD				
2449445.37	<14.9			Vis.	OJR								Z				OJ 287 CNC		STD				
2449445.671	15.4			Vis.	YRK								Z				OJ 287 CNC		STD				
2449445.924	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449446.33	15.2			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449446.37	15.0			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449447.3	15.1			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449447.36	15.3			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449447.3640	15.4			Vis.	PYG								Z				OJ 287 CNC		STD				
2449447.745	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449448.786	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449449.378	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449449.743	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449450.689	15.4			Vis.	YRK								Z				OJ 287 CNC		STD				
2449450.739	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449451.302	<12.8			Vis.	GBZ								Z				OJ 287 CNC		STD				
2449451.4040	15.2			Vis.	PYG								Z				OJ 287 CNC		STD				
2449452.335	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449453.329	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449453.3720	15.5			Vis.	PYG								Z				OJ 287 CNC		STD				
2449453.789	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449455.665	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449455.740	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449456.33	15.1			Vis.	THU								Z				OJ 287 CNC	AFOEV	STD				
2449456.356	<13.2			Vis.	OER								Z				OJ 287 CNC		STD				
2449456.3760	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449456.406	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449456.683	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449457.333	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449457.674	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449458.356	<12.8			Vis.	GBZ								Z				OJ 287 CNC		STD				
2449458.404	<13.2			Vis.	OER								Z				OJ 287 CNC		STD				
2449458.664	15.2			Vis.	YRK								Z				OJ 287 CNC		STD				
2449459.3790	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449459.5799	<14.2			Vis.	TDB								Z				OJ 287 CNC		STD				
2449459.6	<14.1			Vis.	KRS								Z				OJ 287 CNC		STD				
2449459.659	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449459.756	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449460.3820	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449461.383	<14.3			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449469.731	<12.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449470.763	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449471.356	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449471.38	15.1			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449472.3	15.4			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449472.36	14.9			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449473.3	<14.9			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449473.361	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449473.3770	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449473.656	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449473.756	<12.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449474.3	15.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449474.360	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449474.37	14.9			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449475.3	15.6			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449475.372	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449475.660	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449475.830	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449476.368	<14.1			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449476.669	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449476.749	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449477.3	15.6			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449477.6	15.0			Vis.	MOW								Z				OJ 287 CNC		STD				
2449477.680	15.2			Vis.	YRK								Z				OJ 287 CNC		STD				
2449477.765	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449478.801	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449479.36	14.5			Vis.	VET								Z				OJ 287 CNC	AFOEV	STD				
2449479.669	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449480.3	15.2			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449480.34	15.0			Vis.	THU								Z				OJ 287 CNC	AFOEV	STD				
2449480.755	<13.2			Vis.	AB								Z				OJ 287 CNC		STD				
2449481.645	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449482.6	<14.1			Vis.	KRS								Z				OJ 287 CNC		STD				
2449483.389	<13.2			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449483.7424	<14.3			Vis.	HK								Z				OJ 287 CNC		STD				
2449484.396	<14.1			Vis.	VMT								Z				OJ 287 CNC		STD				
2449484.744	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449487.660	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449487.748	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449488.399	<14.1			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449489.661	<14.6			Vis.	YRK								Z				OJ 287 CNC		STD				
2449500.662	15.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449501.674	15.1			Vis.	YRK								Z				OJ 287 CNC		STD				
2449502.664	15.2			Vis.	YRK								Z				OJ 287 CNC		STD				
2449505.694	14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449506.690	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449508.668	15.2			Vis.	YRK								Z				OJ 287 CNC		STD				
2449509.678	15.1			Vis.	YRK								Z				OJ 287 CNC		STD				
2449510.681	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449511.672	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449512.675	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449513.676	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449514.671	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449514.753	<12.8			Vis.	AB								Z				OJ 287 CNC		STD				
2449515.667	15.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449517.668	<14.3			Vis.	YRK								Z				OJ 287 CNC		STD				
2449608.6	<14.9			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449611.5	<14.9			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449633.611	14.6			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449637.622	14.1			Vis.	VMT								Z				OJ 287 CNC		STD				
2449639.588	14.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449640.9	14.6			Vis.	MOW								Z				OJ 287 CNC		STD				
2449645.126	<12.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449651.139	<12.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449658.6624	14.3			Vis.	JLT								Z				OJ 287 CNC	AS	STD				
2449660.606	14.4			Vis.	VMT								Z				OJ 287 CNC		STD				
2449664.055	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449665.098	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449665.618	14.1			Vis.	VMT								Z				OJ 287 CNC		STD				
2449666.116	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449669.604	14.3			Vis.	PYG								Z				OJ 287 CNC		STD				
2449682.909	14.7			Vis.	MRV								Z				OJ 287 CNC		STD				
2449685.5	14.9			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449685.985	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449687.499	14.3			Vis.	VMT	C							Z				OJ 287 CNC		STD				
2449687.5	14.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449688.456	14.5			Vis.	VMT								Z				OJ 287 CNC		STD				
2449689.125	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449689.5	14.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449689.63	14.8			Vis.	FRF								Z				OJ 287 CNC	MCSE	STD				
2449690.086	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449691.068	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449692.065	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449692.590	14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449692.7792	14.9			Vis.	KRB								Z				OJ 287 CNC		STD				
2449695.059	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449695.542	14.8			Vis.	PYG								Z				OJ 287 CNC		STD				
2449695.581	14.8			Vis.	PYG								Z				OJ 287 CNC		STD				
2449695.724	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449696.032	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449697.073	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449698.039	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449698.9	14.8			Vis.	MOW								Z				OJ 287 CNC		STD				
2449699.096	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449700.512	15.1			Vis.	PYG								Z				OJ 287 CNC		STD				
2449700.687	14.7			Vis.	BOS	S							Z				OJ 287 CNC	KNVWS	STD				
2449700.750	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449701.101	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449701.5	<14.6			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449703.130	<12.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449710.524	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449715.893	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449717.059	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449718.076	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449718.575	15.2			Vis.	PYG								Z				OJ 287 CNC		STD				
2449718.956	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449719.457	14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449720.123	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449720.5	14.9			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449720.524	15.1			Vis.	PYG								Z				OJ 287 CNC		STD				
2449721.392	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449722.611	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449724.023	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449724.999	<13.6			Vis.	AB								Z				OJ 287 CNC		STD				
2449726.553	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449727.137	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449728.022	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449729.047	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449729.479	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449731.110	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449741.506	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449741.824	<13.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449742.5	15.3			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449743.5	15.1			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449744.008	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449744.517	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449745.5	15.5			Vis.	SBT								Z				OJ 287 CNC	MCSE	STD				
2449745.781	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449746.027	<13.6			Vis.	AB								Z				OJ 287 CNC		STD				
2449746.879	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449747.059	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449748.027	<13.6			Vis.	AB								Z				OJ 287 CNC		STD				
2449748.383	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449749.5	15.5			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449750.821	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449751.5833	<14.3			Vis.	TDB								Z				OJ 287 CNC		STD				
2449751.6	14.9			Vis.	MOW								Z				OJ 287 CNC		STD				
2449751.835	<12.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449752.086	<12.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449752.647	14.7			Vis.	YRK								Z				OJ 287 CNC		STD				
2449753.631	15.1			Vis.	YRK								Z				OJ 287 CNC		STD				
2449754.619	15.1			Vis.	YRK								Z				OJ 287 CNC		STD				
2449755.026	<12.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449766.496	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449766.598	15.8			Vis.	YRK								Z				OJ 287 CNC		STD				
2449767.391	<15.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449767.597	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449767.6	<14.3			Vis.	RRB								Z				OJ 287 CNC		STD				
2449768.447	<15.8			Vis.	PYG								Z				OJ 287 CNC		STD				
2449768.5	15.5			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449768.616	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449769.624	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449769.731	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449770.390	<15.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449770.400	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449771.986	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449773.662	15.7			Vis.	YRK								Z				OJ 287 CNC		STD				
2449774.356	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449775.433	<15.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449775.825	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449776.028	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449776.5	15.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449776.622	15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449777.793	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449778.321	<15.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449778.410	<14.6			Vis.	BOS								Z				OJ 287 CNC	KNVWS	STD				
2449778.5	15.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449778.880	<13.3			Vis.	AB								Z				OJ 287 CNC		STD				
2449779.805	<12.5			Vis.	AB								Z				OJ 287 CNC		STD				
2449780.416	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449780.743	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449781.317	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449781.746	<12.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449782.009	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449782.744	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449783.010	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449783.572	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449784.627	15.6			Vis.	YRK								Z				OJ 287 CNC		STD				
2449785.340	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449785.5	15.3			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449785.647	<14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449786.584	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449786.656	<14.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449788.419	<14.2			Vis.	PYG								Z				OJ 287 CNC		STD				
2449795.325	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449796.352	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449796.701	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449796.767	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449797.737	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449798.5	15.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449798.6299	<14.6			Vis.	ALN								Z				OJ 287 CNC		STD				
2449798.765	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449799.403	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449799.641	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449799.7229	<13.2			Vis.	HK								Z				OJ 287 CNC		STD				
2449803.678	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449804.346	<14.6			Vis.	PYG								Z				OJ 287 CNC		STD				
2449804.4674	<14.9			Vis.	BMM								Z				OJ 287 CNC		STD				
2449804.7	<14.3			Vis.	AAP								Z				OJ 287 CNC		STD				
2449804.849	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449805.5	15.7			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449805.755	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449806.642	15.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449806.742	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449807.633	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449807.840	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449808.5	15.4			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449808.56	<14.9			Vis.	OJR								Z				OJ 287 CNC		STD				
2449808.649	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449808.746	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449809.648	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449810.349	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449811.355	<15.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449811.5	15.5			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449811.651	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449812.644	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449813.655	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449816.5	<14.6			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449821.6	<13.4			Vis.	KRS								Z				OJ 287 CNC		STD				
2449826.34	<14.9			Vis.	GUN								Z				OJ 287 CNC	AFOEV	STD				
2449826.368	<14.9			Vis.	PYG								Z				OJ 287 CNC		STD				
2449826.743	<13.0			Vis.	AB								Z				OJ 287 CNC		STD				
2449828.358	<14.9			Vis.	VMT								Z				OJ 287 CNC		STD				
2449829.5	15.6			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449829.872	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449830.449	<15.0			Vis.	VMT								Z				OJ 287 CNC		STD				
2449830.5	15.4			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449830.6264	<14.3			Vis.	ALN								Z				OJ 287 CNC		STD				
2449832.647	16.0			Vis.	YRK								Z				OJ 287 CNC		STD				
2449833.647	15.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449833.821	<13.4			Vis.	AB								Z				OJ 287 CNC		STD				
2449836.674	15.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449837.5	<14.2			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449837.654	15.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449838.660	15.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449839.397	<13.6			Vis.	VMT	H							Z				OJ 287 CNC		STD				
2449840.408	<13.6			Vis.	VMT	H							Z				OJ 287 CNC		STD				
2449840.672	15.9			Vis.	YRK								Z				OJ 287 CNC		STD				
2449841.368	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449841.5	15.5			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449841.653	<15.5			Vis.	YRK								Z				OJ 287 CNC		STD				
2449842.392	<14.6			Vis.	VMT								Z				OJ 287 CNC		STD				
2449843.5	<14.9			Vis.	SNO								Z				OJ 287 CNC	MCSE	STD				
2449848.765	<12.0			Vis.	AB								Z				OJ 287 CNC		STD				
